ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total,Delta_V
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.1,0.003,1e-07,-71.9952774802659,-59.3953355700589,-77.4066803959906
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.1,0.005,1e-07,-87.8785080805088,-77.7486323361041,-89.8288632550808
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.1,0.007,1e-07,-94.1187707258577,-86.5276613928229,-94.8548819908822
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.1,0.009,1e-07,-96.850404906188,-91.1359162798511,-97.1237573749863
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.1,0.01,1e-07,-97.6214584915891,-92.623247420229,-97.7803007491903
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.2,0.001,1e-07,-13.6527019803785,-2.87088874407735,-27.5380421526198
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.2,0.003,1e-07,-48.7091802409873,-26.3564271597752,-58.6238292099124
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.2,0.005,1e-07,-69.7768028614745,-45.0058544984985,-74.655522758191
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.2,0.007,1e-07,-81.1615452711702,-57.1480489417604,-83.5313836070459
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.2,0.009,1e-07,-87.6184300852066,-65.323896497403,-88.6988086700597
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.2,0.01,1e-07,-89.7836898249691,-68.4394097552365,-90.4694132812361
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.3,0.001,1e-07,-12.8704824892867,-2.46273850595307,-20.4614975567692
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.3,0.003,1e-07,-35.6366189959371,-10.7058351008133,-47.8169735037304
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.3,0.005,1e-07,-57.0322869368571,-25.1054847049829,-64.2302323829014
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.3,0.007,1e-07,-70.6063184669477,-36.1531011631886,-74.5559427966152
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.3,0.009,1e-07,-79.2266191141151,-44.3882637945299,-81.2366186310348
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.3,0.01,1e-07,-82.3315873703735,-47.7491262508677,-83.6859619497314
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.4,0.001,1e-07,-12.0599788050152,-2.17303253993469,-16.8796244832276
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.4,0.003,1e-07,-32.0155777881773,-7.46366356522021,-41.4658844865238
