ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.1,0.001,1e-07,-46.054922121321,-32.9519603764974
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.1,0.003,1e-07,-87.0779967773314,-80.2366190680055
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.1,0.005,1e-07,-96.174072196629,-92.7657863909671
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.1,0.007,1e-07,-98.6395155667997,-96.8580091117897
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.1,0.009,1e-07,-99.4356501309507,-98.4320101044733
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.1,0.01,1e-07,-99.6185014731521,-98.8440053273617
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.2,0,1e-07,-21.1039095838565,-3.90554783026148
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.2,0.001,1e-07,-35.9791277511682,-12.32647877507
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.2,0.003,1e-07,-69.0277494266308,-48.5322495940846
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.2,0.005,1e-07,-84.9830714106322,-69.4484861241593
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.2,0.007,1e-07,-92.0009236475258,-80.2191013810855
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.2,0.009,1e-07,-95.3744972181401,-86.2644411353325
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.2,0.01,1e-07,-96.3852219099253,-88.2974603798709
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.3,0,1e-07,-26.8040779232188,-5.06902353791316
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.3,0.001,1e-07,-41.6394524370933,-11.9743491055716
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.3,0.003,1e-07,-58.4775033325317,-27.6986755312767
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.3,0.005,1e-07,-75.9975310414904,-48.4432142607975
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.3,0.007,1e-07,-85.2727140005889,-61.5591644977965
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.3,0.009,1e-07,-90.4314177050351,-70.0560299253531
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.3,0.01,1e-07,-92.1341010259523,-73.1874469397818
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.4,0,1e-07,-30.9669526716631,-5.90751475074576
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.4,0.001,1e-07,-46.1997585749294,-12.3845118681874
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.4,0.003,1e-07,-58.3403742744269,-22.953491596314
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.4,0.005,1e-07,-70.8430185821105,-36.2429210067005
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.4,0.007,1e-07,-80.8743045808779,-49.0003852616804
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.4,0.009,1e-07,-86.9828667137194,-58.1760808398845
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.4,0.01,1e-07,-89.0908587385381,-61.7397146349392
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.5,0,1e-07,-33.8879195829515,-6.47718236625505
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.5,0.001,1e-07,-49.5284603752687,-12.6391621466734
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.5,0.003,1e-07,-59.9546014895534,-21.0447678294668
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.5,0.005,1e-07,-69.5652643895976,-30.5022207688913
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.5,0.007,1e-07,-77.7677416101074,-40.0024703097938
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.5,0.009,1e-07,-84.0000476507413,-48.374230639926
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.5,0.01,1e-07,-86.3721637695689,-51.9484909962801
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.1,0,1e-07,-14.1040727422528,-1.04043933194644
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.1,0.001,1e-07,-45.3736309007407,-30.675247675012
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.1,0.003,1e-07,-91.1685491181486,-86.2847967768559
